Label	ImageSource
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1006_spot2.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1006_spot21.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1006_spot3.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1006_spot4.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1006_spot5.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1006_spot6.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1006_spot7.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1006_spot8.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1006_spot9.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1106_spot1.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1106_spot10.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1106_spot11.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1106_spot12.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1106_spot13.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1106_spot17.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1106_spot2.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1106_spot21.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1106_spot3.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1106_spot4.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1106_spot5.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1106_spot6.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1106_spot7.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1106_spot9.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1206_spot1.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1206_spot10.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1206_spot12.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1206_spot13.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1206_spot14.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1206_spot15.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1206_spot16.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1206_spot21.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1206_spot4.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1306_spot0.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1306_spot14.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1306_spot15.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1306_spot21.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1306_spot3.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1306_spot4.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1406_spot14.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1406_spot15.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1406_spot16.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1406_spot20.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1406_spot21.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1406_spot3.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1406_spot6.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1506_spot13.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1506_spot14.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1506_spot15.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1506_spot16.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1506_spot21.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1506_spot23.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1506_spot5.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1506_spot8.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1606_spot12.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1606_spot16.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1606_spot2.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1606_spot21.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1606_spot23.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1606_spot3.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1606_spot6.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1706_spot15.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1706_spot17.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1706_spot2.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1706_spot20.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1706_spot21.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1706_spot23.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1706_spot4.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1706_spot5.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1706_spot7.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1706_spot9.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1806_spot0.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1806_spot10.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1806_spot13.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1806_spot15.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1806_spot17.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1806_spot21.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1806_spot23.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1806_spot4.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1906_spot15.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1906_spot20.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1906_spot21.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-1906_spot23.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-2006_spot12.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-2006_spot20.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-2006_spot21.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-2006_spot3.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-2006_spot6.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_040322-2006_spot9.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-0906_spot0.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-0906_spot1.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-0906_spot10.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-0906_spot11.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-0906_spot12.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-0906_spot13.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-0906_spot14.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-0906_spot15.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-0906_spot16.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-0906_spot17.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-0906_spot2.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-0906_spot20.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-0906_spot21.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-0906_spot22.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-0906_spot23.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-0906_spot3.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-0906_spot4.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-0906_spot5.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-0906_spot6.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-0906_spot7.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-0906_spot8.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-0906_spot9.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1006_spot0.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1006_spot1.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1006_spot10.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1006_spot11.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1006_spot12.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1006_spot13.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1006_spot14.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1006_spot15.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1006_spot16.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1006_spot17.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1006_spot2.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1006_spot20.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1006_spot21.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1006_spot22.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1006_spot23.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1006_spot3.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1006_spot4.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1006_spot5.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1006_spot6.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1006_spot7.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1006_spot8.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1006_spot9.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1106_spot0.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1106_spot1.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1106_spot10.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1106_spot11.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1106_spot12.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1106_spot13.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1106_spot14.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1106_spot15.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1106_spot16.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1106_spot17.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1106_spot2.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1106_spot20.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1106_spot21.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1106_spot22.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1106_spot23.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1106_spot3.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1106_spot4.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1106_spot5.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1106_spot6.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1106_spot7.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1106_spot8.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1106_spot9.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1206_spot0.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1206_spot1.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1206_spot10.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1206_spot12.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1206_spot13.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1206_spot14.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1206_spot15.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1206_spot16.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1206_spot17.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1206_spot2.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1206_spot20.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1206_spot21.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1206_spot22.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1206_spot23.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1206_spot3.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1206_spot4.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1206_spot5.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1206_spot6.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1206_spot7.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1206_spot9.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1306_spot0.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1306_spot1.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1306_spot10.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1306_spot12.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1306_spot13.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1306_spot14.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1306_spot15.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1306_spot16.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1306_spot17.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1306_spot2.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1306_spot20.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1306_spot21.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1306_spot22.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1306_spot23.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1306_spot3.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1306_spot4.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1306_spot5.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1306_spot6.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1306_spot7.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1306_spot9.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1406_spot0.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1406_spot1.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1406_spot10.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1406_spot12.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1406_spot13.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1406_spot14.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1406_spot15.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1406_spot16.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1406_spot17.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1406_spot2.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1406_spot20.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1406_spot21.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1406_spot22.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1406_spot23.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1406_spot3.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1406_spot4.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1406_spot5.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1406_spot6.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1406_spot7.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1406_spot8.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1406_spot9.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1506_spot0.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1506_spot13.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1506_spot16.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1506_spot17.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1506_spot20.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1506_spot21.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1506_spot22.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1506_spot23.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1506_spot3.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1606_spot12.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1606_spot14.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1606_spot17.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1606_spot20.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1606_spot21.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1606_spot22.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1606_spot23.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1606_spot3.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1606_spot6.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1706_spot1.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1706_spot11.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1706_spot14.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1706_spot20.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1706_spot21.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1806_spot13.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1806_spot14.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1806_spot17.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1806_spot20.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1806_spot21.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1806_spot23.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1806_spot5.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1906_spot0.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1906_spot1.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1906_spot12.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1906_spot13.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1906_spot15.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1906_spot16.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1906_spot17.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1906_spot20.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1906_spot21.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1906_spot23.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1906_spot3.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1906_spot4.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1906_spot5.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1906_spot7.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-1906_spot9.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-2006_spot0.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-2006_spot1.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-2006_spot10.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-2006_spot11.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-2006_spot12.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-2006_spot13.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-2006_spot14.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-2006_spot15.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-2006_spot17.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-2006_spot2.png
Empty	C:\Users\Rocko\Desktop\FilteredSpots\Empty\Helena, MT_050322-2006_spot20.png
